seller_id,seller_city,seller_state,total_orders,total_units_sold,total_revenue,total_freight,avg_product_price,avg_review_score,avg_delivery_days
15aac934c58d886785ac1b17953ea898,muqui,ES,25,26,4353.9,665.7,167.46,4.12,15.46
15ac3c501e2599e4917316fde5c5669a,sao paulo,SP,1,1,144.2,51.61,144.2,1.0,
15aec03fe4cf30dfa574cf550f5ff5ff,rio de janeiro,RJ,1,1,28.9,10.96,28.9,1.0,
15b3b1b81484422eb41df68ac87f1f50,bauru,SP,2,2,78.35,24.54,39.18,1.0,15.0
15cd6eefe58588619aaed41dfa6621b1,ouro preto,MG,16,18,1622.74,566.12,90.15,4.33,14.33
15ead3a5037a918ddb520dfe39a3d2b9,conselheiro lafaiete,MG,7,8,275.5,158.45,34.44,4.38,18.43
15fa791d5e017f66402dc28c44480657,sao paulo,SP,8,8,1802.0,181.29,225.25,4.25,11.38
160851d3ece7aa1a510f8d1a4bb8a8af,garca,SP,2,2,102.05,39.1,51.03,5.0,5.5
16090f2ca825584b5a147ab24aa30c86,atibaia,SP,402,410,25716.44,5456.67,62.72,4.04,9.12
160e4f13fd3a64b1b86807be88b5ffb0,colombo,PR,4,4,886.0,94.45,221.5,4.25,14.5
164a5a8794e6d42e14f55e447b12a3bc,guaira,PR,1,1,73.99,62.77,73.99,5.0,13.0
165b1235e9e9942cb5fae67103576fb0,ribeirao preto,SP,11,16,2085.15,404.65,130.32,4.31,6.94
165fc07beebdcb6190fba8a06db2a449,maringa,PR,50,64,17481.4,1600.03,273.15,3.69,13.33
1660ad786c27fd935378b6192a90b417,sao bernardo do campo,SP,12,13,1570.0,248.28,120.77,4.62,8.77
166e8f1381e09651983c38b1f6f91c11,imbituba,SC,2,2,78.8,30.2,39.4,5.0,14.0
167fd940acebc789debd6eb418c46e38,franca,SP,5,5,1077.58,100.9,215.52,3.0,15.4
1690cada046eb7e92c12f98b1f8a8167,sao paulo,SP,11,11,1959.0,252.38,178.09,4.55,7.2
16bdc8cefd0e32a6f0824d296c5ad14a,sp,SP,1,1,41.76,19.32,41.76,5.0,9.0
1703bc09972dab9782e7a9194943b69f,minas gerais,MG,1,1,249.9,106.21,249.9,5.0,12.0
1710c3aaa9c6b44ec3883ee0fe300e21,sao caetano do sul,SP,2,2,1188.9,37.65,594.45,5.0,6.0
17306570e772e7718c92a562d33f5f1d,bariri,SP,29,32,9669.8,930.83,302.18,3.63,13.97
173d56ffbd4c56cb80fc3615487d712b,sao vicente,SP,2,2,358.0,39.61,179.0,5.0,6.5
1746c1ae87ac63d530c7c943d0ac42e2,santana de parnaiba,SP,1,1,229.9,22.45,229.9,5.0,23.0
1771297ac436903d1dd6b0e9279aa505,guarulhos,SP,28,36,2881.27,585.16,80.04,4.63,9.47
1782ce2db72c3dda627d5e7c898104e1,taboao da serra,SP,9,10,2010.8,207.37,201.08,4.3,27.2
17908cf9b444ee34047cadd5c0f4a516,anapolis,GO,11,11,1993.99,501.42,181.27,4.55,18.91
17998cf586426bf0f2c3726cb0a4b211,belo horizonte,MG,2,2,69.8,45.72,34.9,4.0,8.0
179d859f51292aac5c10806a356f7af9,ribeirao pires,SP,18,19,404.47,395.8,21.29,4.32,8.95
17a053fcb14bd219540cbde0df490be0,mogi guacu,SP,125,149,40703.14,8828.43,273.18,4.2,11.91
17adeba047385fb0c67d8e90b4296d21,guarulhos,SP,1,3,809.7,287.61,269.9,1.0,
17ca9b9e9b9ef8fdb529001b49ebb50f,betim,MG,116,129,9754.83,2365.89,75.62,4.01,7.95
17e34d8224d27a541263c4c64b11a56b,riberao preto,SP,255,268,56363.24,5239.96,210.31,4.14,13.99
17eea220a40cc0d2c0c5346379682398,sao paulo,SP,4,4,1414.98,98.01,353.75,3.75,25.33
17f51e7198701186712e53a39c564617,sao paulo,SP,56,61,48019.0,9793.43,787.2,4.34,22.82
180c3376aff0e43dd5788709df48a843,sao paulo,SP,5,10,4513.0,209.97,451.3,4.7,16.3
1835b56ce799e6a4dc4eddc053f04066,ibitinga,SP,423,558,33344.21,8741.95,59.76,3.59,12.7
1838dd9b8977065acf51d95e0053ea7a,belo horizonte,MG,64,67,2820.3,1255.58,42.09,4.24,12.46
184725737946a1a938bbbd1a9e978103,maua,SP,3,3,359.7,43.87,119.9,4.67,8.67
184a67a8f9f63234d3a92340bbdb727f,joinville,SC,8,11,268.66,208.34,24.42,3.64,16.1
186cdd1b2df32caa72cfb410bba768d3,rio negrinho,SC,6,6,1341.45,268.28,223.58,5.0,9.0
189ca3538ce9f920cacf0f982cbe223b,sao paulo,SP,4,5,419.0,62.67,83.8,3.8,4.8
18a349e75d307f4b4cc646a691ed4216,sao paulo,SP,121,148,8711.53,2198.03,58.86,3.39,10.97
18e694e0e48ed6f7aa3f24aade5fd697,varzea paulista,SP,31,34,701.54,504.23,20.63,4.68,5.97
1900267e848ceeba8fa32d80c1a5f5a8,ibitinga,SP,411,529,24982.53,8138.06,47.23,3.86,12.72
191d55f7edb8524d525ed01b20fe32e8,brasilia,DF,3,3,747.0,65.8,249.0,2.33,22.33
1927cdb9fa74f5270097f6250e8e8f34,marilia,SP,1,1,120.0,58.92,120.0,5.0,8.0
19484c79cef6c062cb177aa4ef2fcc3c,valinhos,SP,1,1,201.9,10.16,201.9,1.0,21.0
1961c3e1272bfeceb05d0b78b5bbfdaf,guarulhos,SP,3,4,896.0,49.43,224.0,3.75,5.67
1967a9e2ad6f51802b093147d861df58,sao paulo,SP,2,2,380.0,45.76,190.0,1.0,
1976a05ecf2996d6ffb7b5430e635fe7,assis,SP,8,9,1796.2,394.46,199.58,4.0,16.56
1987cd4be10fe09ee50454f9c354d1c6,ouro fino,MG,14,16,2877.7,257.53,179.86,4.25,15.69
198c7ea11960a9844b544d9bcdca860c,jacutinga,MG,25,25,1733.75,491.63,69.35,3.88,14.56
1992f8fb6b19fcccd97ca819811e7267,sao paulo,SP,1,1,28.8,11.22,28.8,1.0,
1996942dc085d7773ba77a529b163cd0,pradopolis,SP,10,10,2943.51,239.92,294.35,3.9,11.67
19a7c9f66ffa6452ff4b4c0cca71da27,itaipulandia,PR,1,1,279.0,59.74,279.0,5.0,25.0
19d62d484cba71963c93f0f00ab42013,gaspar,SC,1,1,139.9,22.69,139.9,4.0,14.0
19e0f40a907ec568c34bfac15de4f4a1,americana,SP,4,4,178.0,41.62,44.5,5.0,5.75
1a3df491d1c4f1589fc2b934ada68bf2,joinville,SC,167,178,23302.7,4291.42,130.91,4.17,14.95
1a6245add4353f18ed55138808906979,sao bernardo do campo,SP,1,1,30.0,9.34,30.0,3.0,
1a8e2d9c38b84a9702ac7922924b0573,araquari,SC,1,1,80.0,17.0,80.0,5.0,16.0
1a932caad4f9d804097d7f8e615baed1,sao paulo,SP,20,30,4661.0,1040.45,155.37,3.57,8.77
1acde099eb406aa220b1169b188b42da,sao paulo,SP,9,10,311.1,147.4,31.11,4.3,12.3
1b0b0f4f95e962d6f32fe90c759d0479,sao paulo,SP,2,2,139.8,23.37,69.9,5.0,9.5
1b1ae47a313a825a7ccceb8e2e30fa9d,bocaiuva do sul,PR,11,11,2243.9,246.5,203.99,3.9,10.7
1b45169b635ef59425637e9a33eb5fb3,maringa,PR,7,8,308.9,110.45,38.61,4.63,7.63
1b4b28463457a256e9a784ebe2a8f630,piracicaba,SP,1,1,699.42,15.92,699.42,1.0,14.0
1b4c3a6f53068f0b6944d2d005c9fc89,sao ludgero,SC,113,117,14760.3,3031.37,126.16,4.1,14.33
1b61fb1f0f2185d89e9a126c498e9cc7,maringa,PR,1,1,49.7,16.11,49.7,5.0,11.0
1b65c144b17e607c0f37f10bb7dfec8d,rio do sul,SC,5,5,1109.5,144.85,221.9,2.0,8.6
1b7e5006cb25dd23ce8686691013b121,sao paulo,SP,11,11,2636.74,149.22,239.7,4.36,15.36
1b8356dabde1d35e17cef975c3f82730,sao paulo,SP,56,61,3426.39,987.22,56.17,4.08,10.27
1b8b75e227c9a9c100d0c210fb6176ce,sao paulo,SP,19,19,1914.83,280.78,100.78,3.37,14.93
1b938a7ec6ac5061a66a3766e0e75f90,penapolis,SP,30,33,3987.6,910.23,120.84,4.24,11.19
1bb2bdb95f4841f1bba2c0d2cd83d3c9,sao paulo,SP,81,85,5002.71,1146.56,58.86,4.58,12.25
1bb3812d5f0747a3ab7348f199001a10,sao paulo,SP,9,9,834.4,215.17,92.71,4.89,12.67
1bc2e21de46adfea6b98cc96b00f3b40,joinville,SC,3,5,1039.95,102.6,207.99,3.6,16.8
1c129092bf23f28a5930387c980c0dfc,sao paulo,SP,201,220,9553.62,3035.67,43.43,4.17,11.54
1c40343cc5d18c2d8248ac2f3366de34,limeira,SP,21,22,2461.41,378.01,111.88,4.55,7.45
1c56ffe0e9dea2657fc6e95b53f40b13,sao carlos,SP,3,3,183.0,84.39,61.0,4.33,6.67
1c5e4e49b9079480255b49d50aac1aa9,santos,SP,12,12,10173.11,889.61,847.76,4.33,8.67
1c68394e931a64f90ea236c5ea590300,sarandi,PR,142,171,24832.75,2896.41,145.22,3.93,15.67
1c742ac33582852aaf3bcfbf5893abcf,belo horizonte,MG,1,1,97.9,15.79,97.9,5.0,6.0
1c83418358f249c9d6affa52d579db0e,sao paulo,SP,1,1,24.9,14.52,24.9,5.0,10.0
1ca4bdb0cd7fc48e949bac066188ed26,cataguases,MG,4,4,1520.0,443.08,380.0,4.5,14.0
1ca7077d890b907f89be8c954a02686a,santana de parnaiba,SP,115,137,13341.57,1659.86,97.38,2.2,14.98
1caf283236cd69af44cbc09a0a1e7d32,nova iguacu,RJ,33,37,917.6,612.65,24.8,4.54,13.97
1cbcd2ee0afb3fc09963b87eb65e7e4f,curitiba,PR,1,3,90.0,40.65,30.0,5.0,4.0
1cbd32d00d01bb8087a5eb088612fd9c,sp / sp,SP,11,12,1045.47,244.06,87.12,4.25,12.0
1cbd50a8c52e6cf8e315c5709fab386f,fazenda rio grande,PR,9,9,785.97,220.69,87.33,3.78,19.0
1cbdc7cf130a41fd13a3c2a7d2fcfda7,lambari,MG,2,2,165.8,59.81,82.9,5.0,8.5
1cd9e0cc1839d55516843def5600816d,sao paulo,SP,5,5,825.0,101.72,165.0,5.0,7.6
1ce3ae5a399804d1a87e706f8a813c3e,jaguaruna,SC,40,44,2563.0,853.69,58.25,3.73,13.5
1d0646a72178a6fb37ee8082140e06ec,joinville,SC,2,2,61.0,36.62,30.5,5.0,7.5
1d0997ff06b524ce9289ffd75114ecd3,recife,PE,3,3,3747.0,126.57,1249.0,3.67,17.0
1d139e3a3b14025640d8df1b230aace0,barrinha,SP,2,2,36.49,34.69,18.25,3.5,7.5
1d1bbb8ac1581824986f582583fff01d,indaial,SC,4,4,166.88,59.59,41.72,3.5,9.0
1d2732ef8321502ee8488e8bed1ab8cd,rio de janeiro,RJ,4,5,1148.0,80.18,229.6,3.2,11.2
1d29dfba02015238dfbe2449a5eaa361,vicosa,MG,12,12,612.8,177.12,51.07,4.5,15.25
1d4587203296c8f4ad134dc286fa6db0,sao paulo,SP,42,43,2323.3,704.24,54.03,4.3,9.37
1d503743d2526f03f0c2c89540ee008c,sao paulo,SP,12,17,516.04,204.49,30.36,4.24,9.0
1d8dbc4f32378d715c717c1c1fc57bae,arapongas,PR,92,98,11315.89,2105.16,115.47,3.9,15.57
1d953075c2f0dd990bacf27b83b330f1,belo horizonte,MG,1,1,59.0,19.32,59.0,5.0,7.0
1da366cade6d8276e7d8beea7af5d4bf,uba,MG,43,49,6917.59,1756.14,141.18,3.94,17.46
1da3aeb70d7989d1e6d9b0e887f97c23,sao paulo,SP,265,328,8823.52,4231.84,26.9,4.08,8.24
1dc2de47ee26a0a5b12dc14fd6dc0dea,ibitinga,SP,25,27,1670.3,617.2,61.86,4.52,14.63
1dcfa3835714681d4ba4a93bc1e0fd41,birigui,SP,13,15,1278.5,323.6,85.23,3.86,15.71
1dd33b8119b3cb1056ed5dc88cd0aaf4,sao paulo,SP,8,8,1513.0,128.74,189.13,3.75,11.0
1de62b6f2fd96227629786db492433db,sp,SP,2,2,208.8,28.73,104.4,5.0,8.0
1dfe5347016252a7884b694d4f10f5c4,ibitinga,SP,21,27,1693.5,436.23,62.72,3.19,19.46
1e26c56af8d48424e1df0140a2401f83,jaguariuna,SP,2,2,258.9,33.49,129.45,5.0,5.5
1e47d8b6546eb3a77b1acddcc9406242,campinas,SP,1,1,149.9,16.81,149.9,1.0,35.0
1e47defeeadeca0e9a18fa5a9311e735,catanduva,SP,3,3,234.12,57.5,78.04,5.0,12.0
1e483cc5c76fef08d3ca05f9a8af7d01,sao paulo,SP,10,11,171.99,123.08,15.64,4.09,7.9
1e8b33f18b4f7598d87f5cbee2282cc2,sao paulo,SP,123,140,17309.06,2702.24,123.64,4.28,7.71
1e8c6a4c538f286aee9573239740a4b4,itatiba,SP,5,5,359.7,87.12,71.94,3.8,7.4
1e9d5a33694bddb76316fd1f54734d20,jaciara,MT,2,2,318.0,150.94,159.0,4.5,12.0
1eade46fba20122dc4aefb379f8c636b,sao paulo,SP,58,75,3635.37,1038.34,48.47,4.31,12.07
1f1bb1f0859883505541bdd6606193e5,sao paulo,SP,27,29,16040.84,522.03,553.13,4.31,13.97
1f2eebc0e970fd3c463e4f5d9652687a,sao paulo,SP,1,1,44.99,8.48,44.99,5.0,12.0
1f50f920176fa81dab994f9023523100,sao jose do rio preto,SP,1404,1931,106939.21,35165.77,55.38,3.99,15.48
1f7dfad2cb384ea4d2d7e1ffbd78c407,sao paulo,SP,1,1,49.0,8.29,49.0,1.0,6.0
1f7fd2a6fcd5a6fa5d8a4dabc72aaae0,venancio aires,RS,3,3,531.8,100.88,177.27,5.0,7.0
1f867308a0ce13133a4e639ff4de0c02,curitiba,PR,7,13,875.1,209.82,67.32,4.54,10.08
1f9ab4708f3056ede07124aad39a2554,tupa,SP,78,79,13602.73,2440.78,172.19,4.09,14.55
1fa2d3def6adfa70e58c276bb64fe5bb,sao paulo,SP,1,1,6.9,9.0,6.9,1.0,6.0
1fbe10c70e30765ed1de86d9f7e98409,maua,SP,2,6,98.75,59.36,16.46,1.5,7.83
1fdc574883ef3b33ad41562d93f3a74a,limeira,SP,18,18,4251.0,273.27,236.17,4.44,11.11
1fddcb7b326905d3ad5efe82187db347,sao paulo,SP,1,1,92.0,13.22,92.0,1.0,
1fe5540d7c1c37a595fefbacd5570d9e,paraiba do sul,RJ,20,25,4537.6,581.15,181.5,4.28,11.92
1fe61aa5494bd3ae92a2c13e067c810f,santa cecilia,SC,1,2,537.76,100.82,268.88,4.0,8.0
2009a095de2a2a41626f6c6d7722678d,sao jose do rio preto,SP,8,12,388.89,193.54,32.41,3.92,9.83
2039c5e51785b5dde7cf93ccb3b7be2c,guaira,SP,1,1,159.9,13.78,159.9,5.0,8.0
204b4e07bddef3c9b317f70189135b22,borda da mata,MG,1,1,73.4,14.73,73.4,5.0,10.0
2059c39f76271d4ca3f15b5ffaccc8b8,curitiba,PR,12,12,604.9,186.39,50.41,4.5,9.67
20611af7866c6068fd5ae1f9dbe15c92,porto ferreira,SP,2,2,219.8,114.5,109.9,4.5,8.5
2063dd1b9f568df1c16741ea7d3e6adb,guarapuava,PR,3,3,763.1,57.17,254.37,5.0,12.67
2075d8cd4dd63ff12df0749a5866bb06,curitiba,PR,3,3,184.7,57.53,61.57,5.0,4.67
2078fe5066350e7d220c0ad3a3bbc6c1,arapongas,PR,1,1,29.9,38.14,29.9,2.0,
2089a6d640999f9b9141ac719b2af596,sao carlos,SP,44,44,8830.82,695.12,200.7,3.73,19.51
20a7efa9721046319bdde5d60b6b5365,laguna,SP,3,6,501.2,95.39,83.53,5.0,15.17
20a8b0dc55da94fe74d112082427c84f,itu,SP,7,7,407.4,123.98,58.2,4.29,8.14
20b54c376b794ed028df09a3cd88e8dc,sao caetano do sul,SP,11,11,1342.95,163.6,122.09,3.0,21.14
20cb7c2fde3e5bf10f0bbe7394e1c6a9,andira-pr,PR,32,51,861.9,798.38,16.9,3.84,12.2
20d53aad4fe5ee93a64f8839609d3586,santa rita do sapucai,MG,2,2,51.9,34.54,25.95,2.5,39.0
20d83f3ef0e6925fd74bfd59170babf7,sao paulo,SP,40,54,2903.6,653.61,53.77,4.35,8.48
20f0aeea30bc3b8c4420be8ced4226c0,santa barbara d'oeste,SP,1,1,14.9,14.52,14.9,,45.0
20fd2d2080ed85fa67fad3fcbb2c1813,colombo,PR,1,1,85.9,19.57,85.9,1.0,
2138ccb85b11a4ec1e37afbd1c8eda1f,sao paulo,SP,396,429,12357.03,6069.22,28.8,3.9,11.25
213b25e6f54661939f11710a6fddb871,salto,SP,155,194,15379.5,3460.46,79.28,3.79,15.17
213fafb0ca06fb3d5886579c2565791b,sete lagoas,MG,3,3,189.7,27.16,63.23,2.33,4.0
2156f2671501a81034d7d07f217609d0,sp,SP,22,22,2981.5,452.39,135.52,3.86,15.24
217f005bb37ff3aeef5b2ae1788e75ba,osasco,SP,3,3,74.97,45.25,24.99,3.33,14.5
218d46b86c1881d022bce9c68a7d4b15,ribeirao preto,SP,388,427,55093.28,7644.26,129.02,4.15,13.75
218f991754f360af9c2daa5e0b8e990c,sao paulo,SP,14,17,3554.32,265.22,209.08,3.53,13.24
2199e7fe213c16213bf5d6a7eadc9a5d,registro,SP,25,31,4078.29,569.49,131.56,4.29,11.13
21c62b998a043ebe31161d38f84929fc,fortaleza,CE,4,4,750.49,90.84,187.62,4.5,13.5
21d59342ba150175ca2aa4f8faddeca6,itaquaquecetuba,SP,2,2,259.9,74.39,129.95,4.5,8.5
21e83881401b92b49fb09a16d3852291,uberlandia,MG,14,15,3588.05,594.48,239.2,4.33,11.0
2235cf78d3e2073a88146a9cb60f0dd0,sao paulo,SP,1,1,178.99,25.77,178.99,5.0,15.0
226b05fe067266c59c15dae208213d06,curitiba,PR,10,11,1056.9,188.68,96.08,4.18,9.82
228e4c1a0be164f613d41c24345f9d2c,bandeirantes,PR,5,5,539.7,229.74,107.94,5.0,11.0
229c3efbfb0ea2058de4ccdfbc3d784a,belo horizonte,MG,121,148,15744.0,2362.57,106.38,3.64,10.8
22a23e5ac7061fc538cc2a019afaaf16,belo horizonte,MG,1,1,95.0,14.42,95.0,3.0,11.0
22c32ec35d0116ef02c281798a25bf8b,maringa,PR,4,6,119.58,90.43,19.93,3.5,9.5
2305ab43e846518f58dd9d59f3f54e96,sao paulo,SP,3,3,788.89,42.37,262.96,3.67,12.0
232a6014e7b10cba61c6c2b2ea6bb4b0,cafelandia,SP,33,36,3919.87,1213.4,108.89,4.09,13.74
23613d49c3ac2bd302259e55c06c050c,porto ferreira,SP,70,80,4293.0,2167.76,53.66,3.66,13.85
236585a4ddb5fea9fa40233e2249ed91,caxias do sul,RS,11,11,649.53,188.14,59.05,4.09,13.0
2379bdc3888025689a9deb7b141507d5,mogi mirim,SP,9,9,999.5,126.11,111.06,4.33,18.22
238fac594e170b59c6d228f5a4f4f1d9,dois corregos,SP,29,30,3126.0,1419.52,104.2,3.97,12.3
23a0ffca143a15b9b5bbdb7d552f626a,sao pedro,SP,23,24,3718.51,585.77,154.94,3.96,11.04
23c38debaffe4a25a30fdbd9b586a13f,votorantim,SP,41,46,5382.18,834.38,117.0,4.3,11.54
23ca5f678e0b3ea6c630b30fa8bf51ea,sao paulo,SP,6,7,183.0,96.39,26.14,5.0,7.71
23d7c96d4a1160db1c726b248601b25a,capivari,SP,53,55,11766.94,1379.58,213.94,3.82,13.17
23ff42c4bf1f8f16cddb19d8b972974a,itau de minas,MG,2,3,174.7,52.97,58.23,4.33,12.0
240b9776d844d37535668549a396af32,niteroi,RJ,36,36,13592.08,860.57,377.56,4.28,11.34
244b04680fdbded0acf5aebd9c92b44a,jundiai,SP,3,3,3477.7,138.81,1159.23,1.0,38.0
244c2f1bff6afe1f2eaf9bfe9b2aed38,mogi das cruzes,SP,23,27,2580.0,1214.87,95.56,3.81,15.22
247587846358bb1d2e4c6522020b36fe,sao jose do rio preto,SP,1,1,99.0,22.51,99.0,5.0,5.0
2493dc3f20131696a0ecdb9948051a8d,brasilia,DF,4,4,504.38,70.69,126.1,4.75,9.5
249f0e9905a6e06ad6c6bea7547ab9f6,rio de janeiro,RJ,3,3,347.95,39.04,115.98,3.67,6.0
24a6daf925d9d591870a66660416de31,robeirao preto,SP,2,2,60.0,30.08,30.0,4.5,13.5
24c1de8d9551c0b4fbc53317d53efda8,serra redonda,PB,1,1,355.0,57.12,355.0,5.0,13.0
2528513dd95219a6013d4d05176e391a,osasco,SP,161,167,32689.1,3749.65,195.74,3.95,10.5
2528744c5ef5d955adc318720a94d2e7,jundiai,SP,5,5,6245.0,263.7,1249.0,2.4,10.0
252e76235acb79183cfca6e34f13337d,campinas,SP,3,4,261.2,60.57,65.3,3.75,14.75
253c025bab43881055aeecde5e2d8b77,curitiba,PR,2,2,94.82,29.51,47.41,4.5,17.0
253f95b3a0e6983ae18aed49fbc2b845,sao paulo,SP,5,5,799.5,91.44,159.9,4.4,9.0
257e61d3251fb5efb9daadddbc2cf7ca,apucarana,PR,12,12,7729.0,1077.18,644.08,4.75,8.08
258447aad3f7b01e2643c89f64dc5647,cianorte,PR,1,1,51.9,19.55,51.9,5.0,8.0
259f7b5e6e482c230e5bfaa670b6bb8f,poa,SP,138,165,8526.04,2739.21,51.67,4.21,8.54
25be943a321c8938947bdaabca979a90,sao bernardo do campo,SP,5,5,769.0,138.55,153.8,3.0,3.0
25c5c91f63607446a97b143d2d535d31,itauna,MG,158,269,54679.22,7000.11,203.27,3.72,13.81
25cf099de44674fde97473224f9d59ab,cotia,SP,50,50,1654.36,705.19,33.09,4.33,9.3
25debeafbce801fdd479539350185eee,igaracu do tiete,SP,6,7,302.84,100.01,43.26,2.43,14.67
25e47381a6c510ddeb36084e33b89f0c,praia grande,SP,16,17,1289.6,282.11,75.86,4.06,9.94
25e6ffe976bd75618accfe16cefcbd0d,sao paulo,SP,108,117,11691.61,1705.24,99.93,4.38,9.97
262237171f48e85819065498cac80d7b,brusque,SC,4,10,599.0,150.0,59.9,4.3,8.8
2646baaf662d4d92ac48f047e35db92d,sao paulo,SP,15,18,1263.05,286.34,70.17,4.56,5.28
26562f211dd1364af2a8596dc945e8ae,sao bernardo do campo,SP,2,2,99.0,16.11,49.5,5.0,2.0
265fdc289dffa9f1ad801c74f7d0de47,jaci,SP,1,1,495.0,51.55,495.0,5.0,7.0
26785a546900236d66f2e4197c211158,sao paulo,SP,15,15,1019.2,225.45,67.95,4.67,5.73
269c5fc9fcadee614364c3620c30a1f9,guarulhos,SP,3,6,209.6,45.12,34.93,5.0,4.67
269cff2d3c8d205c11f37a52402ea93b,catanduva,SP,4,5,1281.59,133.41,256.32,4.4,7.0
26af45f5dfd967225a832838aa4e24a3,curitiba,PR,10,11,573.1,198.51,52.1,4.18,9.09
26b482dccfa29bd2e40703ba45523702,santa barbara d´oeste,SP,3,4,344.78,67.63,86.2,5.0,3.25
26bad72add1f86e08a776ce4ffdaf1ca,pedregulho,SP,7,7,622.0,123.92,88.86,4.43,10.71
26d6bbee02420494d471c9f6436929c0,curitiba,PR,12,13,434.51,247.19,33.42,4.69,7.85
26d8a1c7c75d513045798992ead43aa2,apucarana,PR,36,38,8244.12,701.66,216.95,4.24,12.39
26e13b6ff5b641b329e5524241ee2c93,franca,SP,4,4,119.7,69.98,29.93,4.0,6.75
26e2c91ef821e1ff8985f408788fe35b,ibitinga,SP,12,14,1649.4,274.47,117.81,3.0,24.79
26e2e5033827d2ba53929f43e03d8ffe,sao paulo,SP,1,1,139.49,15.29,139.49,5.0,5.0
26f6b7ab07be3e9e69ce82a6552efc19,rio de janeiro,RJ,2,2,54.8,25.95,27.4,3.0,10.5
270297ead4c65a6cd2593960d2af6b21,sao paulo,SP,18,20,9422.4,546.1,471.12,3.74,14.42
270572bb714b00531be85e16e1550f26,maua,SP,1,1,96.99,14.77,96.99,5.0,11.0
2709af9587499e95e803a6498a5a56e9,sao paulo,SP,26,47,1279.56,579.46,27.22,2.57,12.74
270d3ef21830ad0ecf3a6c53d08a533a,carapicuiba,SP,6,18,509.0,234.67,28.28,2.22,11.24
271b8923c6a549e02d3c9fd1f8c0422b,praia grande,SP,1,1,105.19,13.4,105.19,4.0,14.0
271c58a1d139c45eaf3316107c6d3a3b,sao paulo,SP,29,29,3897.52,671.19,134.4,4.07,13.11
272f092de69afedd4d2969440b37f18f,sao paulo,SP,26,40,1935.33,536.01,48.38,3.99,9.36
2745f798279e0ed033addcc1474776d7,sao paulo,SP,32,32,3668.53,696.46,114.64,3.97,13.22
276677b5d08786d5dce7c2149dcce48b,belo horizonte,MG,33,47,3522.0,798.64,74.94,3.81,11.0
278b6e0b20c4f61fefaa0577943d7a35,itajai,SC,1,2,1078.0,74.62,539.0,1.0,
27a56ff04b34c2ba34ce6ba4d3b9d616,campinas,SP,8,8,349.29,102.98,43.66,4.13,12.88
282c7480173bb9c01dd41cc739fec010,sao paulo,SP,5,8,4274.2,192.11,534.28,4.43,13.88
282f23a9769b2690c5dda22e316f9941,belo horizonte,MG,99,110,6505.08,1881.88,59.14,4.3,11.13
28405831a29823802aa22c084cfd0649,sao paulo,SP,7,7,245.0,88.18,35.0,4.29,7.17
28872dc528e978a639754bc8c2ce5a4c,caxias do sul,RS,1,1,1009.9,29.0,1009.9,5.0,4.0
289cdb325fb7e7f891c38608bf9e0962,belo horizonte,SP,110,126,13544.95,2094.34,107.5,4.58,6.58
28a26ebce31d5918b181ede016fd693b,belo horizonte,MG,1,1,29.9,17.14,29.9,5.0,11.0
28c7d8743fbc8679f484868cc0fcaefb,itaporanga,SP,3,3,201.5,68.86,67.17,5.0,13.33
28d162ab86bb49d719c32f0ee6186eaa,ribeirao preto,SP,1,1,109.99,17.21,109.99,4.0,16.0
28ea411b354f14b1a494be4e79f0ce02,sao paulo,SP,6,6,820.0,76.93,136.67,4.67,9.17
28f10b1c5e5abb9d4857745bede6147c,sao paulo,SP,28,28,835.0,350.42,29.82,4.0,7.61
28fb0829fd777877cdc350d25cb5bd5b,sao jose do rio pret,SP,4,4,499.6,69.66,124.9,3.75,14.0
293dee954235e4e4e43f129313625ebe,brasilia,DF,8,8,1778.92,240.3,222.37,5.0,14.5
2953ce3a88f5e3c3b696d77fc9e4c8eb,sao paulo,SP,14,15,470.0,161.32,31.33,4.67,7.87
296729ffb9b684050dd24836dac4494a,curitiba,SP,2,2,114.0,35.61,57.0,5.0,7.0
297d5eccd19fa9a83b2630071ff105e4,curitiba,PR,8,8,834.97,141.76,104.37,5.0,7.0
299c89a525fee36c567f4fe72f038100,varzea alegre,CE,2,2,658.0,99.75,329.0,2.0,10.0
29c322e3f09f886f8bacbe91dfbd979e,santa maria,RS,1,2,48.98,56.59,24.49,5.0,7.0
29e6e05b65f93bc224c644319dc52ecf,juiz de fora,MG,4,4,475.6,83.32,118.9,4.75,6.75
29fe9f200d3fa0c668d2aa1ec7e08dfb,balneario camboriu,SC,5,5,400.0,114.16,80.0,4.0,10.6
2a1348e9addc1af5aaa619b1a3679d6b,belo horizonte,MG,52,55,2843.0,788.4,51.69,3.0,27.22
2a167ca73899c85001a837d8fb4962f6,sao paulo,SP,2,3,4097.0,100.62,1365.67,4.33,7.33
2a261b5b644fa05f4f2700eb93544f2c,porto ferreira,SP,51,82,5355.0,2041.73,65.3,3.35,14.38
2a50b7ee5aebecc6fd0ff9784a4747d6,brasilia,DF,1,2,199.8,64.44,99.9,1.0,40.0
2a5b78b41cd05baeac8df54c6606b92c,formiga,MG,49,60,19025.36,1107.47,317.09,4.08,9.27
2a61c271b1ac763450d846849783e922,santo andre,SP,18,23,1516.76,496.37,65.95,3.65,20.04
2a6fbeaa7ab9e5d59a35841a8da71ce4,jaragua do sul,SC,30,30,1632.79,632.49,54.43,3.93,14.43
